,aNWP,aNSW,rSL,avWLiC,avWpS,aSN,SC,avNSyl,WV2,FRE,aNShort,language,.,!,?,",",-,of,is,the,class,doc
3082,1802,0.427857935627081,153.52941176470588,4.683129855715872,26.5,68,2.166955017301038,1.4822419533851277,0.3729189789123196,54.539830743618225,0.010543840177580466,10,0.5329341317365269,0.011976047904191617,0.017964071856287425,0.3592814371257485,0.07784431137724551,0.0244173140954495,0.02774694783573807,0.05660377358490566,3,3104
3083,1575,0.43682539682539684,147.27868852459017,4.613968253968254,25.81967213114754,61,1.8962644450416553,1.525079365079365,0.3765079365079365,51.60631850117099,0.005079365079365079,10,0.46258503401360546,0.02040816326530612,0.1292517006802721,0.32653061224489793,0.061224489795918366,0.022857142857142857,0.020317460317460317,0.04126984126984127,3,3105
3084,1271,0.4295830055074744,146.0,4.636506687647522,25.42,50,2.7264,1.5082612116443745,0.3768686073957514,53.43480149488593,0.011014948859166011,10,0.43661971830985913,0.0,0.06338028169014084,0.3380281690140845,0.1619718309859155,0.01888276947285602,0.025963808025177025,0.03304484657749803,2,3106
3085,1796,0.4760579064587973,119.0,4.485523385300668,21.129411764705882,85,2.674048442906574,1.4498886414253898,0.30122494432071273,62.72806799423557,0.0066815144766146995,10,0.4928571428571429,0.007142857142857143,0.06428571428571428,0.24642857142857144,0.18928571428571428,0.01893095768374165,0.022271714922048998,0.04120267260579064,3,3107
3086,1535,0.4403908794788274,136.66666666666666,4.473615635179153,24.365079365079364,63,3.9254220206601156,1.4384364820846907,0.38045602605863194,60.41271806007963,0.010423452768729642,10,0.5414634146341464,0.0,0.01951219512195122,0.37073170731707317,0.06829268292682927,0.026058631921824105,0.021498371335504887,0.04625407166123779,3,3108
3087,3011,0.41381600797077384,166.54285714285714,4.657588840916639,28.676190476190477,105,3.9136507936507936,1.4921952839588177,0.294918631683826,51.488945643750704,0.0036532713384257723,10,0.422360248447205,0.0,0.0,0.4161490683229814,0.16149068322981366,0.02391232148787778,0.02391232148787778,0.054134838923945536,1,3109
3088,2341,0.4087996582656984,145.61458333333334,4.862024775736865,24.385416666666668,96,3.1014539930555554,1.5459205467748824,0.3233660828705681,51.298923826178296,0.006834686031610423,10,0.47703180212014135,0.0,0.0035335689045936395,0.3568904593639576,0.1625441696113074,0.021785561725758223,0.014096539940196497,0.06322084579239641,1,3110
3089,1825,0.38082191780821917,120.07954545454545,4.685479452054794,20.738636363636363,88,2.4134814049586777,1.467945205479452,0.34191780821917805,61.597119707347474,0.012602739726027398,10,0.44285714285714284,0.004761904761904762,0.05714285714285714,0.4238095238095238,0.07142857142857142,0.0136986301369863,0.01643835616438356,0.03561643835616438,1,3111
3090,2018,0.42120911793855303,145.88235294117646,5.0287413280475715,23.741176470588236,85,2.073356401384083,1.5678889990089198,0.3107036669970268,50.094296566198366,0.005450941526263627,10,0.5280373831775701,0.018691588785046728,0.0,0.32710280373831774,0.1261682242990654,0.030723488602576808,0.019326065411298315,0.08325074331020813,2,3112
3091,2027,0.4218056240749877,196.32203389830508,4.542673902318698,34.389830508474574,59,8.145647802355644,1.455846077947706,0.3537247163295511,48.764743839522396,0.015786877158362113,10,0.3433962264150943,0.0037735849056603774,0.0830188679245283,0.4037735849056604,0.1660377358490566,0.022693635915145536,0.016280217069560926,0.053774050320670945,1,3114
3092,1382,0.4363241678726483,149.12962962962962,4.688133140376267,25.59259259259259,54,2.131687242798354,1.5101302460202606,0.4037626628075253,53.101499705204496,0.02604920405209841,10,0.47297297297297297,0.013513513513513514,0.07432432432432433,0.28378378378378377,0.1554054054054054,0.02170767004341534,0.01085383502170767,0.04341534008683068,2,3115
3093,1988,0.42052313883299797,125.61111111111111,4.527665995975855,22.08888888888889,90,3.6602469135802465,1.4512072434607646,0.341046277665996,61.642644980997105,0.007042253521126761,10,0.5036764705882353,0.003676470588235294,0.014705882352941176,0.4007352941176471,0.07720588235294118,0.021629778672032193,0.026156941649899398,0.04527162977867203,2,3116
3094,2335,0.4025695931477516,169.0759493670886,4.623126338329764,29.556962025316455,79,4.0254766864284575,1.4869379014989292,0.3443254817987152,51.0397370774944,0.002569593147751606,10,0.47876447876447875,0.0,0.003861003861003861,0.3745173745173745,0.14285714285714285,0.023554603854389723,0.024411134903640257,0.05310492505353319,1,3117
3095,2051,0.4256460263286202,122.49484536082474,4.691370063383715,21.144329896907216,97,2.2072483792113933,1.5085324232081911,0.3456850316918576,57.75166215122623,0.01121404193076548,10,0.4533898305084746,0.0,0.07203389830508475,0.3728813559322034,0.1016949152542373,0.02437835202340322,0.020477815699658702,0.06045831301803998,3,3119
3096,2630,0.39695817490494295,141.14285714285714,4.513307984790875,25.047619047619047,105,3.6299319727891155,1.4281368821292775,0.27870722433460077,60.591286438529806,0.013688212927756654,10,0.4482758620689655,0.0,0.020689655172413793,0.47586206896551725,0.05517241379310345,0.017870722433460075,0.017870722433460075,0.04448669201520913,1,3120
3097,2608,0.3987730061349693,120.61904761904762,4.7649539877300615,20.6984126984127,126,1.5867976820357772,1.4961656441717792,0.2756901840490798,59.2504976141786,0.0026840490797546013,10,0.5559701492537313,0.0,0.0,0.35074626865671643,0.09328358208955224,0.02799079754601227,0.019171779141104295,0.056365030674846626,1,3121
3098,1749,0.4236706689536878,129.14473684210526,4.5483133218982275,23.013157894736842,76,1.9806094182825484,1.4579759862778732,0.3384791309319611,60.13187629773405,0.002287021154945683,10,0.5397727272727273,0.0,0.005681818181818182,0.3693181818181818,0.08522727272727272,0.022870211549456832,0.018867924528301886,0.04230989136649514,1,3122
3099,2858,0.3925822253324003,168.6060606060606,4.726731980405878,28.86868686868687,99,3.622079379655137,1.503149055283415,0.31350594821553535,50.366872751305934,0.02344296710986704,10,0.40492957746478875,0.007042253521126761,0.04929577464788732,0.44014084507042256,0.09859154929577464,0.02099370188943317,0.016445066480055982,0.05003498950314905,3,3123
3100,2471,0.4265479562929988,177.4512195121951,4.757992715499798,30.134146341463413,82,5.18664485425342,1.528126264670174,0.31485228652367464,46.96935947231792,0.003237555645487657,10,0.48028673835125446,0.0,0.007168458781362007,0.44802867383512546,0.06451612903225806,0.01537838931606637,0.0226628895184136,0.05220558478348847,1,3124
3101,2724,0.4221732745961821,144.66981132075472,4.501468428781204,25.70754716981132,106,3.559095763616946,1.4375917767988253,0.3337004405286344,59.12157530546091,0.009544787077826725,10,0.4806451612903226,0.02258064516129032,0.016129032258064516,0.4161290322580645,0.06451612903225806,0.02276064610866373,0.021292217327459617,0.052129221732745964,2,3125
3102,1837,0.416984213391399,129.09756097560975,4.636908002177464,22.402439024390244,82,2.9289113622843543,1.4746869896570496,0.3424060968971149,59.33800506525753,0.014153511159499184,10,0.4192139737991266,0.004366812227074236,0.05240174672489083,0.37554585152838427,0.14847161572052403,0.02231899836690256,0.024496461622210124,0.054980947196516056,2,3126
3103,2374,0.4140690817186184,169.08641975308643,4.666807076663859,29.308641975308642,81,2.950769699740893,1.4974726200505477,0.33277169334456613,50.40054473878541,0.012215669755686605,10,0.4727272727272727,0.0,0.022727272727272728,0.4,0.10454545454545454,0.02274641954507161,0.016006739679865205,0.04970513900589722,3,3127
3104,2222,0.3874887488748875,130.20388349514562,4.887038703870387,21.57281553398058,103,2.6606654727118486,1.573807380738074,0.3640864086408641,51.79448782256869,0.0058505850585058505,10,0.5051546391752577,0.0,0.020618556701030927,0.3333333333333333,0.140893470790378,0.026552655265526554,0.01395139513951395,0.04995499549954995,1,3128
3105,1491,0.42521797451374915,173.89795918367346,4.586183769282361,30.428571428571427,49,3.5510204081632653,1.4808853118712273,0.37290409121395035,50.66710261569419,0.006036217303822937,10,0.47619047619047616,0.0,0.02040816326530612,0.3945578231292517,0.10884353741496598,0.02481556002682763,0.022132796780684104,0.06438631790744467,1,3129
3106,1621,0.40037014188772363,172.05454545454546,4.729796421961752,29.472727272727273,55,4.046280991735538,1.498457742134485,0.37199259716224553,50.150656833604415,0.001850709438618137,10,0.4388888888888889,0.011111111111111112,0.0,0.37777777777777777,0.17222222222222222,0.020357803824799507,0.03146206045650833,0.04380012338062924,1,3130
3107,1683,0.42127153891859775,154.3125,4.716577540106952,26.3125,64,3.7578125,1.4806892453951277,0.3945335710041592,54.86150233957222,0.0059417706476530005,10,0.4951923076923077,0.0,0.038461538461538464,0.3557692307692308,0.11057692307692307,0.0172311348781937,0.019013666072489603,0.0647653000594177,3,3131
3108,2293,0.3571740078499782,175.98765432098764,5.044483209768861,28.308641975308642,81,7.651882335009907,1.6105538595726123,0.35804622764936767,41.84887187521875,0.01569995638901003,10,0.36688311688311687,0.006493506493506494,0.012987012987012988,0.5292207792207793,0.08441558441558442,0.024858264282599216,0.013083296990841693,0.028347143480157,2,3132
3109,2316,0.4533678756476684,102.81451612903226,4.391191709844559,18.677419354838708,124,1.0230228928199792,1.4313471502590673,0.31476683937823835,66.78545044292163,0.012953367875647668,10,0.5950413223140496,0.004132231404958678,0.03305785123966942,0.26859504132231404,0.09917355371900827,0.023316062176165803,0.02072538860103627,0.05613126079447323,2,3133
3110,1562,0.4231754161331626,132.75757575757575,4.528169014084507,23.666666666666668,66,1.695133149678604,1.4500640204865558,0.33866837387964144,60.13791720017073,0.013444302176696543,10,0.5704225352112676,0.014084507042253521,0.0,0.36619718309859156,0.04929577464788732,0.01792573623559539,0.020486555697823303,0.03329065300896287,3,3134
3111,2821,0.4321162708259482,152.51401869158877,4.645515774548032,26.364485981308412,107,4.791248143942703,1.4732364409783765,0.3119461183977313,55.439243822201334,0.00815313718539525,10,0.3826086956521739,0.005797101449275362,0.017391304347826087,0.4608695652173913,0.13333333333333333,0.03403048564338887,0.018787663948954272,0.052109181141439205,2,3135
3112,3027,0.41658407664354147,108.57594936708861,4.603237528906508,19.158227848101266,158,1.0352507610959782,1.4634952097786587,0.25338619094813347,63.577703986902705,0.006607201850016518,10,0.6232394366197183,0.0,0.01056338028169014,0.3204225352112676,0.045774647887323945,0.02411628675256029,0.025437727122563595,0.06210769739015527,1,3136
3113,2195,0.44510250569476084,140.15555555555557,4.654669703872437,24.38888888888889,90,1.9392592592592595,1.5157175398633258,0.3148063781321185,53.85057390534045,0.008656036446469248,10,0.5151515151515151,0.03463203463203463,0.012987012987012988,0.2943722943722944,0.14285714285714285,0.03507972665148064,0.026879271070615034,0.06287015945330296,3,3137
3114,2064,0.4069767441860465,155.0379746835443,4.801841085271318,26.126582278481013,79,4.885755487902579,1.5489341085271318,0.3410852713178294,49.27669340594643,0.010174418604651164,10,0.40476190476190477,0.0,0.023809523809523808,0.4801587301587302,0.09126984126984126,0.03246124031007752,0.02616279069767442,0.05426356589147287,2,3138
3115,1363,0.42699926632428464,125.49180327868852,4.494497432134996,22.34426229508197,61,2.079548508465466,1.4651504035216434,0.3705062362435803,60.20384963256079,0.022010271460014674,10,0.5273972602739726,0.0,0.04794520547945205,0.363013698630137,0.06164383561643835,0.008070432868672046,0.020542920029347028,0.0425531914893617,3,3139
3116,1431,0.40391334730957373,168.18,4.788958770090845,28.64,50,1.6723999999999999,1.5108315863032844,0.39273235499650594,49.94904779874216,0.013976240391334731,10,0.5663716814159292,0.0,0.035398230088495575,0.3274336283185841,0.07079646017699115,0.026554856743535988,0.019566736547868623,0.0517120894479385,1,3140
3117,2079,0.4227994227994228,123.30927835051547,4.669071669071669,21.432989690721648,97,0.6504410670634498,1.496873496873497,0.328042328042328,58.445017628419706,0.008177008177008177,10,0.6,0.05,0.011111111111111112,0.18888888888888888,0.15,0.026936026936026935,0.016354016354016353,0.07503607503607504,1,3141
3118,2727,0.4228089475614228,121.68,4.441877521085442,21.816,125,2.328768,1.4096076274294096,0.29776310964429775,65.43895471947198,0.033003300330033,10,0.5401929260450161,0.0,0.02572347266881029,0.3762057877813505,0.05787781350482315,0.028602860286028604,0.0165016501650165,0.058672533920058674,1,3142
3119,2503,0.40950858969236914,174.42857142857142,4.7391130643228125,29.797619047619047,84,4.396825396825396,1.5133839392728725,0.34758290051937674,48.55813540418166,0.003995205753096284,10,0.4332129963898917,0.0,0.0,0.4043321299638989,0.1624548736462094,0.02037554934079105,0.02357171394326808,0.04434678385936876,1,3143
3120,2184,0.42124542124542125,153.9156626506024,4.710622710622711,26.313253012048193,83,2.999564523152852,1.4931318681318682,0.3553113553113553,53.808092148815064,0.005494505494505495,10,0.5952380952380952,0.003968253968253968,0.0,0.3253968253968254,0.07539682539682539,0.02152014652014652,0.020604395604395604,0.0673076923076923,1,3144
3121,1956,0.4294478527607362,129.45054945054946,4.868609406952965,21.52747252747253,91,3.67069194541722,1.5736196319018405,0.4171779141104295,51.85639452571969,0.01278118609406953,10,0.4758364312267658,0.011152416356877323,0.0,0.4200743494423792,0.09293680297397769,0.019427402862985686,0.02147239263803681,0.06901840490797546,1,3146
3122,2971,0.4055873443285089,155.6086956521739,4.901043419723998,25.83478260869565,115,3.2871833648393194,1.5765735442611915,0.2938404577583305,47.23457380767715,0.003365870077415012,10,0.5459940652818991,0.005934718100890208,0.002967359050445104,0.3827893175074184,0.06231454005934718,0.028946482665769102,0.021204981487714575,0.061258835408953216,1,3147
3123,1616,0.42017326732673266,144.0,4.462871287128713,25.650793650793652,63,4.625850340136054,1.426980198019802,0.3613861386138614,60.076919691969216,0.006188118811881188,10,0.47685185185185186,0.027777777777777776,0.0,0.39351851851851855,0.10185185185185185,0.022277227722772276,0.012376237623762377,0.0625,1,3148
3124,2535,0.39289940828402364,150.37254901960785,4.864299802761341,24.852941176470587,102,5.162629757785467,1.5597633136094675,0.36449704142011835,49.65328837452142,0.008284023668639054,10,0.44235924932975873,0.0,0.00804289544235925,0.38605898123324395,0.16353887399463807,0.029980276134122286,0.016568047337278107,0.04063116370808678,1,3149
3125,1267,0.39700078926598265,226.38235294117646,4.961325966850829,37.26470588235294,34,7.9411764705882355,1.6108918705603787,0.4214680347277032,32.72987128000374,0.01578531965272297,10,0.34074074074074073,0.0,0.007407407407407408,0.5037037037037037,0.14814814814814814,0.035516969218626675,0.01499605367008682,0.06393054459352802,1,3150
3126,1089,0.4251606978879706,165.92307692307693,4.830119375573921,27.923076923076923,39,3.244575936883629,1.5114784205693297,0.4719926538108356,50.62200254291165,0.011019283746556474,10,0.47619047619047616,0.0,0.0,0.44761904761904764,0.0761904761904762,0.024793388429752067,0.018365472910927456,0.0743801652892562,1,3151
3127,1545,0.4064724919093851,106.18604651162791,4.69126213592233,17.96511627906977,86,4.7985397512168735,1.4686084142394822,0.3902912621359223,64.356135132084,0.025889967637540454,10,0.4139194139194139,0.018315018315018316,0.007326007326007326,0.47619047619047616,0.08424908424908426,0.01488673139158576,0.02394822006472492,0.04336569579288026,1,3152
3128,1648,0.39563106796116504,158.43333333333334,4.591019417475728,27.466666666666665,60,2.6208333333333336,1.450242718446602,0.341626213592233,56.26579935275082,0.023058252427184466,10,0.5405405405405406,0.005405405405405406,0.016216216216216217,0.2756756756756757,0.16216216216216217,0.01699029126213592,0.012742718446601941,0.05703883495145631,1,3153
3129,1402,0.42082738944365194,116.6923076923077,4.361626248216833,21.56923076923077,65,0.4631952662721894,1.3922967189728959,0.3544935805991441,67.1539283441238,0.0014265335235378032,10,0.7766990291262136,0.009708737864077669,0.009708737864077669,0.18446601941747573,0.019417475728155338,0.019971469329529243,0.019971469329529243,0.047075606276747506,1,3154
3130,1578,0.3979721166032953,189.73469387755102,4.76552598225602,32.204081632653065,49,4.576426488962932,1.5063371356147022,0.4062103929024081,46.71173546985335,0.015842839036755388,10,0.3475609756097561,0.0,0.06707317073170732,0.40853658536585363,0.17682926829268292,0.032953105196451206,0.015209125475285171,0.035487959442332066,1,3155
3131,2125,0.41741176470588237,164.3013698630137,4.537411764705882,29.10958904109589,73,3.66597860761869,1.4592941176470589,0.33458823529411763,53.83248477034651,0.0037647058823529413,10,0.46396396396396394,0.0,0.0,0.3963963963963964,0.13963963963963963,0.02211764705882353,0.02588235294117647,0.050352941176470586,1,3156
3132,2612,0.43223583460949466,139.63888888888889,4.630551301684533,24.185185185185187,108,4.326474622770919,1.4973200612557427,0.3223583460949464,55.61375985480122,0.013016845329249618,10,0.4246987951807229,0.0,0.02710843373493976,0.4578313253012048,0.09036144578313253,0.024119448698315466,0.021439509954058193,0.04709035222052067,3,3157
3133,3064,0.4383159268929504,123.09929078014184,4.549934725848564,21.73049645390071,141,3.041748402997837,1.460509138381201,0.31005221932114885,61.219472992241194,0.00881201044386423,10,0.4555256064690027,0.005390835579514825,0.02425876010781671,0.4393530997304582,0.07547169811320754,0.02349869451697128,0.02610966057441253,0.06298955613577023,1,3158
3134,1572,0.410941475826972,154.08620689655172,4.587786259541985,27.103448275862068,58,2.164090368608799,1.4783715012722647,0.37150127226463103,54.25477099236643,0.012086513994910942,10,0.5428571428571428,0.007142857142857143,0.007142857142857143,0.37142857142857144,0.07142857142857142,0.02480916030534351,0.01653944020356234,0.058524173027989825,3,3159
3135,1857,0.41195476575121165,157.30434782608697,4.711362412493269,26.91304347826087,69,2.8040327662255824,1.5164243403338717,0.33494884221863225,51.228761677319696,0.01992460958535272,10,0.42696629213483145,0.0056179775280898875,0.033707865168539325,0.42134831460674155,0.11235955056179775,0.02207862143241788,0.01723209477652127,0.04792676359719979,3,3160
3136,1735,0.43112391930835736,153.3968253968254,4.459942363112392,27.53968253968254,63,3.63869992441421,1.4363112391930837,0.36023054755043227,57.37029138648736,0.012680115273775217,10,0.39655172413793105,0.0,0.040229885057471264,0.47701149425287354,0.08620689655172414,0.029394812680115272,0.02190201729106628,0.05475504322766571,2,3161
3137,1652,0.44188861985472155,163.0701754385965,4.492130750605327,28.982456140350877,57,3.8550323176361956,1.4394673123486683,0.32566585956416466,55.638872392846544,0.006658595641646489,10,0.38323353293413176,0.005988023952095809,0.017964071856287425,0.4491017964071856,0.1437125748502994,0.024818401937046004,0.012711864406779662,0.04782082324455206,3,3162
3138,1244,0.41961414790996787,140.0,4.632636655948553,24.392156862745097,51,3.463667820069204,1.5,0.3641479099678457,55.17696078431375,0.002411575562700965,10,0.4755244755244755,0.0,0.02097902097902098,0.4405594405594406,0.06293706293706294,0.024115755627009645,0.023311897106109324,0.06752411575562701,1,3163
3139,2998,0.437625083388926,119.5,4.239826551034023,22.37313432835821,134,1.3878369347293382,1.3645763842561707,0.26184122748499,68.6831065486444,0.023015343562374918,10,0.4392857142857143,0.0,0.17142857142857143,0.31785714285714284,0.07142857142857142,0.025016677785190126,0.015343562374916611,0.030687124749833223,1,3164
3140,2711,0.44928070822574695,139.3119266055046,4.49428255256363,24.871559633027523,109,2.227085262183318,1.4787901143489488,0.3057912209516784,56.484723298556005,0.013279232755440797,10,0.5296296296296297,0.003703703703703704,0.011111111111111112,0.362962962962963,0.09259259259259259,0.028402803393581703,0.01549243821468093,0.05569900405754334,3,3165
3141,2367,0.4381073088297423,110.50833333333334,4.4537389100126745,19.725,120,2.5590277777777777,1.4406421630756232,0.3248838191803971,64.93579800380229,0.01309674693705112,10,0.5253731343283582,0.026865671641791045,0.005970149253731343,0.3283582089552239,0.11343283582089553,0.019011406844106463,0.029573299535276723,0.04647232784114914,1,3166
3142,2007,0.4349775784753363,175.71875,4.49825610363727,31.359375,64,3.241455078125,1.4230194319880418,0.2999501743896363,54.61779042881169,0.015445939212755356,10,0.47058823529411764,0.0,0.0374331550802139,0.37967914438502676,0.11229946524064172,0.019930244145490782,0.026905829596412557,0.04633781763826607,1,3167
3143,2403,0.4273824386183937,144.57608695652175,4.467332501040366,26.119565217391305,92,1.9749527410207939,1.4273824386183938,0.29546400332917183,59.56708699723173,0.012900540990428632,10,0.542713567839196,0.010050251256281407,0.010050251256281407,0.4221105527638191,0.01507537688442211,0.025384935497295046,0.019975031210986267,0.05118601747815231,1,3168
3144,2821,0.4292803970223325,165.2929292929293,4.676355902162354,28.494949494949495,99,4.120599938781757,1.4930875576036866,0.3197447713576746,51.5974188893544,0.009925558312655087,10,0.39622641509433965,0.0,0.02830188679245283,0.39937106918238996,0.1761006289308176,0.026586316908897553,0.020914569301666075,0.0641616448068061,3,3169
3145,1224,0.40441176470588236,139.79166666666666,4.391339869281046,25.5,48,1.5138888888888888,1.3782679738562091,0.41911764705882354,64.35102941176473,0.014705882352941176,10,0.5412844036697247,0.009174311926605505,0.06422018348623854,0.29357798165137616,0.09174311926605505,0.017973856209150325,0.016339869281045753,0.03104575163398693,1,3170
3146,2845,0.4101933216168717,118.35766423357664,4.595430579964851,20.766423357664234,137,1.9530076189461343,1.4636203866432338,0.2783831282952548,61.93479558195324,0.00984182776801406,10,0.5632911392405063,0.0,0.022151898734177215,0.3670886075949367,0.04746835443037975,0.01546572934973638,0.027768014059753956,0.054481546572934976,1,3171
3147,1170,0.41196581196581195,154.22727272727272,4.701709401709402,26.59090909090909,44,3.6549586776859506,1.5025641025641026,0.3564102564102564,52.72830419580421,0.002564102564102564,10,0.4224137931034483,0.0,0.017241379310344827,0.5258620689655172,0.034482758620689655,0.02905982905982906,0.020512820512820513,0.05726495726495726,1,3172
3148,2857,0.3941197059852993,166.5148514851485,4.741687084354218,28.287128712871286,101,4.874522105675914,1.5390269513475674,0.32621631081554076,47.92188427243147,0.011550577528876444,10,0.41846153846153844,0.003076923076923077,0.021538461538461538,0.4707692307692308,0.08615384615384615,0.02520126006300315,0.021701085054252712,0.030451522576128806,2,3173
3149,1907,0.4226533822758259,151.45333333333335,4.759832197168327,25.48,75,5.059200000000001,1.5123230204509701,0.3990561090718406,53.030272469847944,0.008914525432616675,10,0.4551971326164875,0.0,0.03942652329749104,0.3655913978494624,0.13978494623655913,0.023072889355007866,0.019402202412165705,0.042475091767173574,3,3174
3150,1991,0.4384731290808639,134.9655172413793,4.7548970366649925,22.896551724137932,87,3.681331747919144,1.5469613259668509,0.3872425916624812,52.722071823204445,0.016574585635359115,10,0.4689922480620155,0.023255813953488372,0.015503875968992248,0.4186046511627907,0.07364341085271318,0.01808136614766449,0.019085886489201405,0.06077348066298342,1,3175
3151,1371,0.4208606856309263,101.27272727272727,4.598103574033552,17.805194805194805,77,1.3332771124978917,1.487235594456601,0.33479212253829316,62.94259598169885,0.005835156819839533,10,0.6,0.0,0.01935483870967742,0.32903225806451614,0.05161290322580645,0.021152443471918306,0.019693654266958426,0.045951859956236324,3,3176
3152,3366,0.4447415329768271,151.35772357723576,4.456030897207368,27.365853658536587,123,1.719611342454888,1.4408793820558528,0.2664884135472371,57.160262814660236,0.0074272133095662505,10,0.5461254612546126,0.0036900369003690036,0.02952029520295203,0.35424354243542433,0.06642066420664207,0.027629233511586453,0.019310754604872252,0.05080213903743316,1,3177
3153,1655,0.4229607250755287,157.38983050847457,4.504531722054381,28.050847457627118,59,3.508187302499281,1.4465256797583081,0.3903323262839879,55.98731732295562,0.013897280966767372,10,0.4069767441860465,0.023255813953488372,0.08139534883720931,0.4127906976744186,0.0755813953488372,0.03262839879154079,0.016918429003021148,0.05256797583081571,2,3178
3154,1876,0.4131130063965885,214.34,4.576226012793177,37.52,50,6.9344,1.4424307036247335,0.337953091684435,46.72256247334757,0.027185501066098083,10,0.39593908629441626,0.0,0.025380710659898477,0.4467005076142132,0.1319796954314721,0.031982942430703626,0.0255863539445629,0.06343283582089553,1,3179
3155,1222,0.44435351882160395,113.06666666666666,4.459901800327332,20.366666666666667,60,1.2844444444444443,1.469721767594108,0.37888707037643204,61.824371794871794,0.008183306055646482,10,0.5661764705882353,0.0,0.0661764705882353,0.25,0.11764705882352941,0.027004909983633387,0.041734860883797055,0.06792144026186579,1,3180
3156,1666,0.44237695078031214,103.9438202247191,4.370348139255702,18.719101123595507,89,3.3086731473298827,1.415966386554622,0.3925570228091237,68.04435605702957,0.01800720288115246,10,0.5201465201465202,0.007326007326007326,0.02197802197802198,0.3516483516483517,0.0989010989010989,0.012605042016806723,0.015606242496998799,0.034213685474189674,2,3181
3157,2049,0.4226451927769644,492.04347826086956,4.368472425573451,89.08695652173913,23,60.884688090737235,1.3850658857979503,0.35334309419228893,-0.7648348080717824,0.027330405075646658,10,0.3319672131147541,0.00819672131147541,0.012295081967213115,0.5409836065573771,0.10655737704918032,0.011224987798926306,0.011224987798926306,0.04782820888238165,1,3182
3158,1577,0.5091946734305643,123.17910447761194,4.138871274571972,23.55223880597015,67,1.051236355535754,1.3722257450856057,0.3639822447685479,66.83917957769808,0.011414077362079899,10,0.7062937062937062,0.0,0.013986013986013986,0.23076923076923078,0.04895104895104895,0.013316423589093214,0.02155992390615092,0.07228915662650602,2,3183
3159,2385,0.48763102725366875,132.80851063829786,4.10356394129979,25.372340425531913,94,3.342236306020824,1.339203354297694,0.3207547169811321,67.78547069450022,0.02431865828092243,10,0.5398550724637681,0.007246376811594203,0.014492753623188406,0.38768115942028986,0.050724637681159424,0.0129979035639413,0.0129979035639413,0.05828092243186583,3,3184
3160,1392,0.4540229885057471,134.08771929824562,4.370689655172414,24.42105263157895,57,2.0387811634349027,1.4188218390804597,0.4137931034482759,62.0153039927405,0.041666666666666664,10,0.5555555555555556,0.0,0.006944444444444444,0.3194444444444444,0.11805555555555555,0.01939655172413793,0.010057471264367816,0.05100574712643678,1,3185
3161,2658,0.44431903686982693,110.25757575757575,4.360421369450715,20.136363636363637,132,1.7386363636363635,1.3743416102332582,0.3363431151241535,70.12729068335729,0.024078254326561323,10,0.5757575757575758,0.010101010101010102,0.020202020202020204,0.3434343434343434,0.050505050505050504,0.012039127163280662,0.015048908954100828,0.052294958615500375,3,3186
3162,2870,0.41986062717770034,119.93333333333334,4.539721254355401,21.25925925925926,135,1.2936625514403295,1.4505226480836237,0.25226480836236936,62.54263582397731,0.012195121951219513,10,0.6014760147601476,0.0,0.0,0.3210332103321033,0.07749077490774908,0.016724738675958188,0.03414634146341464,0.02613240418118467,1,3187
3163,1807,0.47315993359158826,150.203125,4.192030990592142,28.234375,64,4.615478515625,1.3519645821804096,0.35473159933591586,63.800905722537365,0.01992252351964582,10,0.46733668341708545,0.0,0.005025125628140704,0.47738693467336685,0.05025125628140704,0.01162147205312673,0.01549529607083564,0.053126729385722195,1,3188
3164,2118,0.48205854579792257,150.48648648648648,4.113314447592068,28.62162162162162,74,5.948502556610665,1.3253068932955618,0.3309726156751652,65.66309088124954,0.016052880075542966,10,0.4232209737827715,0.003745318352059925,0.003745318352059925,0.45692883895131087,0.11235955056179775,0.0169971671388102,0.026912181303116147,0.05712936732766761,1,3189
3165,1921,0.4721499219156689,224.9111111111111,4.200416449765747,42.68888888888889,45,2.9659259259259256,1.3477355543987506,0.33055700156168666,49.487349875643496,0.005726184279021343,10,0.5594405594405595,0.0,0.006993006993006993,0.2937062937062937,0.13986013986013987,0.011452368558042686,0.020822488287350338,0.05830296720458095,2,3190
3166,2304,0.4409722222222222,145.20689655172413,4.355902777777778,26.482758620689655,87,4.7380103051922315,1.4014756944444444,0.32421875000000006,61.39015625000002,0.012586805555555556,10,0.43884892086330934,0.0,0.0035971223021582736,0.46402877697841727,0.09352517985611511,0.017361111111111112,0.0234375,0.045572916666666664,1,3191
3167,1483,0.47066756574511126,130.0327868852459,4.275118004045853,24.311475409836067,61,0.8935769954313357,1.361429534726905,0.3580579905596763,66.98191382112024,0.0006743088334457181,10,0.7593984962406015,0.0,0.022556390977443608,0.18796992481203006,0.03007518796992481,0.014834794335805798,0.01820633850303439,0.08024275118004046,1,3192
3168,1339,0.467513069454817,169.47619047619048,4.18521284540702,31.88095238095238,42,3.7698412698412698,1.3622106049290514,0.40253920836445106,59.23281615633561,0.022404779686333084,10,0.48120300751879697,0.03759398496240601,0.045112781954887216,0.37593984962406013,0.06015037593984962,0.01194921583271098,0.02315160567587752,0.05825242718446602,3,3193
